area,quartos,banheiros,vagas,idade,bairro,preco,anuncio
111.0,4,2,3,13,Granbery,954000.0,"Casa de 111m2 no bairro Granbery, com 4 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 13 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. Vista para os fundos do quarteirao. Fica sobre um comercio bem movimentado."
40.0,3,1,2,33,Centro,250000.0,"Apartamento de 40m2 no bairro Centro, com 3 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 33 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
117.0,1,3,2,9,Santa Luzia,506000.0,"Apartamento de 117m2 no bairro Santa Luzia, com 1 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 9 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
76.0,1,3,2,20,Sao Mateus,590000.0,"Apartamento de 76m2 no bairro Sao Mateus, com 1 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 20 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
135.0,1,3,3,31,Sao Mateus,1179000.0,"Casa de 135m2 no bairro Sao Mateus, com 1 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 31 anos. Passou por reforma completa no ano passado. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
30.0,2,3,3,29,Centro,197000.0,"Casa de 30m2 no bairro Centro, com 2 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 29 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
67.0,4,3,1,40,Granbery,450000.0,"Apartamento de 67m2 no bairro Granbery, com 4 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 40 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Fica sobre um comercio bem movimentado."
36.0,3,2,1,5,Cascatinha,372000.0,"Apartamento de 36m2 no bairro Cascatinha, com 3 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 5 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entrega com moveis planejados e eletrodomesticos. A vista da sala e um espetaculo ao entardecer. Fica de frente para uma avenida de trafego intenso."
66.0,4,1,2,13,Cascatinha,564000.0,"Apartamento de 66m2 no bairro Cascatinha, com 4 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 13 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Proximo a uma casa de eventos, regiao movimentada a noite."
104.0,2,2,0,44,Bom Pastor,662000.0,"Apartamento de 104m2 no bairro Bom Pastor, com 2 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 44 anos. Passou por reforma completa no ano passado. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Rua tranquila e residencial, sem movimento."
89.0,2,1,3,25,Centro,387000.0,"Casa de 89m2 no bairro Centro, com 2 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 25 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
86.0,2,2,3,11,Santa Luzia,354000.0,"Casa de 86m2 no bairro Santa Luzia, com 2 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 11 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Proximo a uma casa de eventos, regiao movimentada a noite."
89.0,1,2,2,13,Cascatinha,809000.0,"Apartamento de 89m2 no bairro Cascatinha, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 13 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
102.0,4,3,1,15,Santa Luzia,472000.0,"Apartamento de 102m2 no bairro Santa Luzia, com 4 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 15 anos. Recem reformado, tudo novo. Entregue sem moveis. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
60.0,1,1,1,24,Centro,285000.0,"Apartamento de 60m2 no bairro Centro, com 1 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 24 anos. Passou por reforma completa no ano passado. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
120.0,2,1,1,12,Granbery,890000.0,"Apartamento de 120m2 no bairro Granbery, com 2 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 12 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. Vista livre e desimpedida para a serra. Fica sobre um comercio bem movimentado."
118.0,3,3,2,27,Sao Mateus,833000.0,"Apartamento de 118m2 no bairro Sao Mateus, com 3 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 27 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
108.0,1,1,3,20,Bom Pastor,667000.0,"Casa de 108m2 no bairro Bom Pastor, com 1 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 20 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
114.0,2,2,2,27,Bom Pastor,798000.0,"Apartamento de 114m2 no bairro Bom Pastor, com 2 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 27 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
105.0,2,3,3,6,Cascatinha,695000.0,"Casa de 105m2 no bairro Cascatinha, com 2 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 6 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. As janelas dao para o predio vizinho. Fica de frente para uma avenida de trafego intenso."
166.0,2,2,3,28,Centro,830000.0,"Casa de 166m2 no bairro Centro, com 2 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 28 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
92.0,1,2,2,41,Sao Mateus,760000.0,"Apartamento de 92m2 no bairro Sao Mateus, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 41 anos. Passou por reforma completa no ano passado. Entrega com moveis planejados e eletrodomesticos. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
84.0,1,3,1,6,Bom Pastor,550000.0,"Apartamento de 84m2 no bairro Bom Pastor, com 1 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 6 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
69.0,1,2,2,14,Granbery,607000.0,"Apartamento de 69m2 no bairro Granbery, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 14 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
59.0,2,3,1,31,Granbery,563000.0,"Apartamento de 59m2 no bairro Granbery, com 2 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 31 anos. Recem reformado, tudo novo. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
51.0,1,2,2,27,Sao Mateus,321000.0,"Apartamento de 51m2 no bairro Sao Mateus, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 27 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Fica de frente para uma avenida de trafego intenso."
64.0,4,1,3,30,Santa Luzia,323000.0,"Casa de 64m2 no bairro Santa Luzia, com 4 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 30 anos. Recem reformado, tudo novo. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
93.0,1,2,1,25,Centro,426000.0,"Apartamento de 93m2 no bairro Centro, com 1 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 25 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
107.0,3,1,2,30,Bom Pastor,643000.0,"Apartamento de 107m2 no bairro Bom Pastor, com 3 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 30 anos. Recem reformado, tudo novo. Entregue sem moveis. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
97.0,3,3,0,27,Cascatinha,828000.0,"Apartamento de 97m2 no bairro Cascatinha, com 3 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 27 anos. Imovel no estado original, precisa de uma atualizacao. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Fica de frente para uma avenida de trafego intenso."
68.0,2,2,2,3,Bom Pastor,517000.0,"Apartamento de 68m2 no bairro Bom Pastor, com 2 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 3 anos. Cozinha e banheiros reformados ha poucos meses. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
127.0,4,2,1,33,Bom Pastor,902000.0,"Apartamento de 127m2 no bairro Bom Pastor, com 4 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 33 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Vai mobiliado, com armarios planejados em todos os comodos. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
121.0,1,2,1,20,Granbery,1077000.0,"Apartamento de 121m2 no bairro Granbery, com 1 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 20 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Vai mobiliado, com armarios planejados em todos os comodos. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
89.0,1,2,2,2,Cascatinha,894000.0,"Apartamento de 89m2 no bairro Cascatinha, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 2 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
72.0,2,1,0,18,Cascatinha,557000.0,"Apartamento de 72m2 no bairro Cascatinha, com 2 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 18 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
114.0,1,1,2,19,Santa Luzia,383000.0,"Apartamento de 114m2 no bairro Santa Luzia, com 1 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 19 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. Vista para os fundos do quarteirao. Fica de frente para uma avenida de trafego intenso."
102.0,2,2,2,3,Centro,453000.0,"Apartamento de 102m2 no bairro Centro, com 2 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 3 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
44.0,2,1,1,44,Centro,152000.0,"Apartamento de 44m2 no bairro Centro, com 2 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 44 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
93.0,4,3,0,10,Santa Luzia,395000.0,"Apartamento de 93m2 no bairro Santa Luzia, com 4 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 10 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
104.0,2,1,1,14,Bom Pastor,739000.0,"Apartamento de 104m2 no bairro Bom Pastor, com 2 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 14 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
64.0,4,3,0,19,Santa Luzia,318000.0,"Apartamento de 64m2 no bairro Santa Luzia, com 4 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 19 anos. Recem reformado, tudo novo. Entregue sem moveis. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
102.0,4,2,1,37,Bom Pastor,743000.0,"Apartamento de 102m2 no bairro Bom Pastor, com 4 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 37 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
44.0,4,2,2,33,Sao Mateus,303000.0,"Apartamento de 44m2 no bairro Sao Mateus, com 4 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 33 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. Andar alto, sem predios na frente, muito sol pela manha. Proximo a uma casa de eventos, regiao movimentada a noite."
142.0,1,1,0,34,Cascatinha,1228000.0,"Apartamento de 142m2 no bairro Cascatinha, com 1 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 34 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
139.0,4,2,2,10,Santa Luzia,674000.0,"Apartamento de 139m2 no bairro Santa Luzia, com 4 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 10 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
